Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Variant SKU,Variant Price,Variant Inventory Qty,Image Src,nombre_zh,descripcion_zh,categoria,categoria_es,Canal,notas
candado-cerradura-tipo-cruz-para-puerta-enrollable,Candado / cerradura tipo cruz para puerta enrollable,"Candado / cerradura tipo cruz para puerta enrollable

📦 Características:
• Cerradura de alta seguridad
• Diseño en cruz

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB215F5FD2,200.00,10,VB215F5FD2.jpg,卷闸门锁,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",⚠ 图片可能拍反，价格从旋转图中识别 | 价格由 AI 从图片识别：RD$ 200，请在审核台确认
perfume-floral-con-dise-o-rosado-y-de-flores-solo-rd-3-15,"Perfume floral con diseño rosado y de flores, solo RD$3.15","Perfume floral con diseño rosado y de flores, solo RD$3.15

📦 Características:
• Botella rosada
• Patrón floral
• Precio $3.15

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB21655436,315.00,10,VB21655436.jpg,花香香水,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace","⚠️ AI 生图失败，可点「重新生图」重试: HTTPSConnectionPool(host='api.quickrouter.ai', port=443): Read timed out. (read timeout=120)"
pesta-as-6d-mink-pelo-real-largas-y-tupidas,"Pestañas 6D mink pelo real, largas y tupidas","Pestañas 6D mink pelo real, largas y tupidas

📦 Características:
• 6D
• material de pelo de visón
• volumen y longitud

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB2170C295,60.00,10,VB2170C295.jpg,HUDA假睫毛,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace","品名由豆包识图生成 conf=0.80，卖点:['6D', '水貂毛材质', '浓密纤长']"
perfume-rosado-con-dise-o-de-estrella-y-botella-esf-rica-en-,Perfume rosado con diseño de estrella y botella esférica en spray,"Perfume rosado con diseño de estrella y botella esférica en spray

📦 Características:
• Rosado
• Patrón de estrella
• botella esférica
• diseño de spray

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB21BDBCCF,160.00,10,VB21BDBCCF.jpg,粉色香水瓶,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace","⚠️ AI 生图失败，可点「重新生图」重试: HTTPSConnectionPool(host='api.quickrouter.ai', port=443): Read timed out. (read timeout=120)"
candado-padlock-63mm-con-llave-color-dorado,Candado / padlock 63mm con llave color dorado,"Candado / padlock 63mm con llave color dorado

📦 Características:
• 63mm
• Con llave
• color dorado

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB22557C84,160.00,10,VB22557C84.jpg,高质量挂锁,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 160，请在审核台确认
pegamento-l-quido-para-u-as-80ml-gel-morado,Pegamento líquido para uñas 80ml / Gel morado,"Pegamento líquido para uñas 80ml / Gel morado

📦 Características:
• Capacidad 80ml
• Líquido morado

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB22674A81,375.00,10,VB22674A81.jpg,液体指甲胶,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 375，请在审核台确认
spray-impermeable-pintura-en-aerosol-para-agua,Spray impermeable / pintura en aerosol para agua,"Spray sellador / impermeabilizante 700ml para grietas

📦 Características:
• 700ml
• Repara grietas
• Revestimiento impermeable

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB227148BE,195.00,10,VB227148BE.jpg,防水喷漆,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 195，请在审核台确认
manguera-de-jard-n-tubo-de-agua-7-5m-anti-torceduras,Manguera de jardín / tubo de agua 7.5m anti-torceduras,"Manguera de jardín / tubo de agua 7.5m anti-torceduras

📦 Características:
• 7.5 metros
• 1/2 pulgada diámetro
• Protección contra rayos UV
• antienredos
• multiuso

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB227A0888,495.00,10,VB227A0888.jpg,花园水管,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 595，请在审核台确认
caja-met-lica-cuadrada-con-tapa-perforada-para-conexiones-el,Caja metálica cuadrada con tapa perforada para conexiones eléctricas,"Caja metálica cuadrada con tapa perforada para conexiones eléctricas

📦 Características:
• material metálico
• Diseño cuadrado
• Con tapa perforada

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB229464B8,50.00,10,VB229464B8.jpg,金属接线盒,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 50，请在审核台确认
abanico-l-mpara-plegable-2-en-1-azul-y-rosado,Abanico / lámpara plegable 2 en 1 azul y rosado,"Abanico / lámpara plegable 2 en 1 azul y rosado

📦 Características:
• 2 unidades
• Azul
• Rosado
• Función plegable
• Ventilador de circulación
• Lámpara de mesa

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VB2299C026,690.00,10,VB2299C026.jpg,折叠台灯风扇,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 690，请在审核台确认 | 价格经二次OCR修正：690 → RD$ 400
cera-dura-cera-depilatoria-200g-sabor-fresa-roja,Cera dura / cera depilatoria 200g sabor fresa roja,"Cera dura / cera depilatoria 200g sabor fresa roja

📦 Características:
• 200g
• Sabor a fresa
• Rojo

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB22B65C4B,160.00,10,VB22B65C4B.jpg,硬蜡豆,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 160，请在审核台确认
martillo-maceta-mango-de-madera-cabeza-de-metal,Martillo / maceta mango de madera cabeza de metal,"Martillo / maceta mango de madera cabeza de metal

📦 Características:
• Mango de madera
• cabeza de martillo metálica
• apto para trabajos de golpeo

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB22C2E906,210.00,10,VB22C2E906.jpg,木柄锤子,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 210，请在审核台确认
micr-fono-inal-mbrico-wireless-para-entrevistas-y-live,Micrófono inalámbrico / wireless para entrevistas y live.,"Micrófono inalámbrico / wireless para entrevistas y live.

📦 Características:
• Inalámbrico
• Versión mejorada
• Para transmisiones en vivo, entrevistas y videos cortos

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VB22C41A6B,395.00,10,VB22C41A6B.jpg,无线麦克风,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 395，请在审核台确认
cable-de-audio-3-5mm-extensi-n-1-0m-alta-resoluci-n,Cable de audio 3.5mm / extensión 1.0m alta resolución,"Cable de audio 3.5mm / extensión 1.0m alta resolución

📦 Características:
• 1.0m
• Puerto 3.5mm
• audio Hi-Res

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VB23E5414C,95.00,10,VB23E5414C.jpg,音频延长线,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 95，请在审核台确认
terebentina-aguarr-s-naranja-en-botella-de-vidrio-12-1,Terebentina / aguarrás naranja en botella de vidrio 12/1,"Terebentina / aguarrás naranja en botella de vidrio 12/1

📦 Características:
• Líquido naranja
• empaque de botella de vidrio
• Capacidad 12/1

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB241896FD,110.00,10,VB241896FD.jpg,松节油,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",
perfume-para-ni-os-con-aroma-suave-y-duradero,Perfume para niños con aroma suave y duradero,"Shampú infantil con tapa rosa y diseño de princesa para niñas

📦 Características:
• Tapa rosada
• Diseño de princesa animada
• apto para niños

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB24D84CB2,190.00,10,VB24D84CB2.jpg,儿童香水啊！,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",
bomba-de-agua-el-ctrica-motobomba-au-35f-acero-inoxidable,Bomba de agua eléctrica / motobomba AU-35F acero inoxidable,"Bomba de agua eléctrica / motobomba AU-35F acero inoxidable

📦 Características:
• Para agua limpia
• eje de acero inoxidable
• motor de aluminio
• modelo AU-35F

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB24F1E199,3295.00,10,VB24F1E199.jpg,电动水泵,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 175，请在审核台确认
toallitas-faciales-h-medas-25-unidades-coco-y-s-bila,Toallitas faciales húmedas 25 unidades coco y sábila,"Toallitas faciales húmedas 25 unidades coco y sábila

📦 Características:
• Paquete de 25 piezas
• Con coco y aloe vera

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB2576A411,55.00,10,VB2576A411.jpg,洁面湿巾,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 55，请在审核台确认
adorno-dorado-de-cer-mica-decoraci-n-para-el-hogar,Adorno dorado de cerámica / Decoración para el hogar,"Adorno dorado de cerámica / Decoración para el hogar

📦 Características:
• color dorado
• Material cerámico

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VB257C620D,270.00,10,VB257C620D.jpg,金色摆件,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 270，请在审核台确认
set-de-perfume-60ml-con-gel-de-ba-o-incluido-ideal-para-rega,"Set de perfume 60ml con gel de baño incluido, ideal para regalar","Set de perfume 60ml con gel de baño incluido, ideal para regalar

📦 Características:
• Incluye perfume
• Incluye gel de baño
• Capacidad 60ml

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB2597454D,284.00,10,VB2597454D.jpg,香水礼盒,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace","⚠️ AI 生图失败，可点「重新生图」重试: HTTPSConnectionPool(host='api.quickrouter.ai', port=443): Read timed out. (read timeout=120)"
cargador-r-pido-44w-cargador-inteligente-cargador-usb,Cargador rápido 44W / cargador inteligente / cargador USB,"Cargador rápido 44W / cargador inteligente / cargador USB

📦 Características:
• 44W
• Carga rápida

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VB2597E23C,240.00,10,VB2597E23C.jpg,智能充电器,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 240，请在审核台确认
aud-fonos-bluetooth-p9-pro-max-negros-alta-fidelidad-40mm,Audífonos Bluetooth P9 Pro Max negros alta fidelidad 40mm,"Audífonos Bluetooth P9 Pro Max negros alta fidelidad 40mm

📦 Características:
• Altavoz dinámico de 40mm
• Alta fidelidad
• Compatible con decodificación AAC/SBC
• Negro

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VB259C8BFA,385.00,10,VB259C8BFA.jpg,P9 Pro Max耳机,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 385，请在审核台确认
pared-blanco-con-doble-interruptor-ideal-para-tu-hogar,Pared Blanco Con Doble Interruptor - Ideal Para Tu Hogar,"Pared Blanco Con Doble Interruptor - Ideal Para Tu Hogar

📦 Características:
• Diseño de doble interruptor
• Blanco
• instalación en pared

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB25AB20E2,75.00,10,VB25AB20E2.jpg,墙壁开关面板,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 75，请在审核台确认
brocha-para-u-as-pincel-para-manicure-arco-ris-mango-met-lic,Brocha para uñas / pincel para manicure arcoíris mango metálico,"Brocha para uñas / pincel para manicure arcoíris mango metálico

📦 Características:
• Cabezal de cepillo arcoíris
• mango metálico
• Para manicura

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB25BB7DD8,160.00,10,VB25BB7DD8.jpg,美甲刷,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 160，请在审核台确认
jab-n-l-quido-de-s-bila-gel-antibacterial-11-oz,Jabón líquido de sábila / gel antibacterial 11 oz,"Jabón líquido de sábila / gel antibacterial 11 oz

📦 Características:
• Con extracto de aloe vera
• apto para piel sensible
• Uso en manos y cuerpo
• Capacidad 11oz

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB25D2F7FF,115.00,10,VB25D2F7FF.jpg,芦荟洗手液,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 115，请在审核台确认
ventilador-port-til-abanico-recargable-con-base-24h,Ventilador portátil / abanico recargable con base 24h,"Ventilador portátil / abanico recargable con base 24h

📦 Características:
• 180° ángulo ajustable
• Duración de trabajo 5-24 horas
• Batería de alta capacidad
• Con soporte para celular

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VB25D7DBA3,735.00,10,VB25D7DBA3.jpg,便携风扇,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 735，请在审核台确认
multitoma-doble-con-usb-y-type-c-para-interior-y-exterior-re,"Multitoma doble con USB y Type-C para interior y exterior, resistente","Multitoma doble con USB y Type-C para interior y exterior, resistente

📦 Características:
• Doble enchufe
• puerto USB
• puerto Type-C
• Para uso interior y exterior
• Con conexión a tierra para uso pesado

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VB2660D45F,195.00,10,VB2660D45F.jpg,室内外插座,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 195，请在审核台确认
